college_id,college_name,review_text,rating,source_year,source,review_id
89,Amrita Vishwa Vidyapeetham,"In our campus placements starts at third year of ur bachelor degree, many famous companies like Cisco, Wipro, etc comes yearly to recruit students, I think this campus is only best for placements, so if you are looking to get a good job with a good package, here is the one you are looking for.The average fee a student has is around 2,00,000 and it totally depends on the course you take. And also the fee structure has scholarships and these scholarships are eligible for students who attain a minimum rank in the entrance exam (AEEE) as per policy",3.25,2021,kaggle,3940
90,Thapar Institute of Engineering and Technology - [Thapar University],"The annual fest is Saturnalis which is not that great. The library is huge. Almost every book is available in the library. All amenities you could imagine are available in classrooms. Sports competitions are held from time to time. There are around 52 clubs run by students. You are free to join any.Placements are top-notch. 7th-semester students are eligible for campus placements. Amazon, Microsoft, Google and various PBCs visit for placements. Avg package is 11.92 lakhs. Around 92% of students were placed. Around 500 companies visited this year. I plan for MS after my degree.",4.15,2021,kaggle,3945
1,IIT Bombay - Indian Institute of Technology - [IITB],"There are various fests organized here. The annual fest is Asia's largest cultural fest called Mood Indigo and we also have TechFest, both of which are conducted in December.
IIT Bombay boasts a great library, you can get almost all course books plus various fiction novels. The library is pretty spacious making it ideal for studying.
The classrooms are really good and there are no such big amenities except their maintenance.
Here you will get a lot of exposure to extracurricular activities and sports since there are many events and fests around the year and we have hostel general championships which encourage students to participate in sports and other events like coding, creative writing, drama, etc.
There are various clubs like Analytics club, and Aeromodelling club, and websites like www.ecell.in.I chose this course since this was the most interesting course I could get at this college at my rank.
The faculty: student ratio does vary but it can go from 1:200 to 1:90 easily. However, the faculty are pretty qualified since many of them have completed their Ph.D. and most of them have great accomplishments being from colleges ranging from Caltech to Harvard.
There is enough gap between the end semesters and mid-semesters but mostly there is no gap between the exams that is the exams happen on consecutive days mostly. Although many of my friends have not just passed but received good grades by just studying a day before the exam. So, if you are consistent from the start it is very easy to pass the exams.",4.2,2021,kaggle,3964
4,IIT Kanpur - Indian Institute of Technology - [IITK],"I chose this course because it was the best that was available at my JEE rank. I also looked for potential opportunities for circuital branches at IITK and found out that there are sufficient internship and placement opportunities. The student-faculty ratio is quite high due to the recent increment in IIT seats. All the professors are highly trained and hold various degrees like MTech, PhD etc.The annual cultural fest Antaragni is one of the largest fests in Asia. So, is Techkriti, the annual technical festival at IITK. Both Antaragini and Techkriti are conducted in May or April of the year. PK Kelkar library has tons of books with new books getting added every week. Classrooms are equipped with projectors and sound systems.",4.0,2021,kaggle,3985
12,IIT Ropar - Indian Institute of Technology - [IITR],"There are multiple clubs here ranging from Coding, Softcom, AI, Zenith, Automotive, Robotics, Aeromodelling, DebSoc, GDSC, Oratory, Alpha, Filmski, MUN, VIBGYOR, etc. There are sports facilities too here. Badminton, Cricket, Football, tennis you can find them all hereFor general 212000
For SC/ST there is no tution fee
If parental annual income is less than 8,00,000 or you have income certificate, then 33% of tution fee is applicable. There has been no recent fee hikes. There are scholarships like NSP",4.75,2021,kaggle,3987
2,IIT Delhi - Indian Institute of Technology [IITD],"Campus life is just so great here at IIT Delhi. You make great friends here with whom you spend nights on campus. The campus itself is so beautiful and colorful. IIT Delhi also conducts its Cultural /Annual Fest called Rendezvous and Tech fest called Tryst. Both fests take place around the Feb-Mar-Apr period. The Central Library of IIT Delhi is one of the biggest libraries in India which contains almost any book you need. It also has the Thesis of many students and old texts of great writers. Our classes take place in the Lecture Hall Complex (LHC) which was built only 10 years ago. It has one the most modern classrooms with Charging points, Projectors, a centralized AC system, Speakers, etc. IITD focuses not only on Academics but on Co-curricular activities too. Talking about sports, we have a Hockey ground, Basketball, Volleyball ground, Tennis Lawn, Football Ground, Cricket Ground, SAC (Student Activity Center) which has TT, Chess, etc. We also have Dance, Music, Photography, and DebatingI choose this course because I have a great interest in Electrical Engineering. Faculty: The student ratio is pretty good. You have a great interaction with the professor under the condition that you participate well in the class discussions. Faculties are highly educated having degrees from Foreign Institutes. Some professors may not be able to convey what they want to teach. One of the reasons for this is that these professors are great at their knowledge but weak at conveying that knowledge. From the next semester, IIT Delhi would be starting 2 Minor exam patterns, wherein we would have 2 Mid-semester exams and 1 End Semester Exam along with quizzes and assignments. Passing courses can be difficult if you don't pay attention to Classes carefully.",4.25,2021,kaggle,3992
105,Delhi Technological University - [DTU],"I chose this course because of my keen desire to understand the logic.
The faculty is so good. You have to study through tutorials on youtube but still, it's manageable.
Girl to boy ratio is 1 to 16.
Faculty to student ratio is approx 1 to 70.
Qualification of faculty is that every teacher is either a Ph.D. or pursuing a Ph.D.
It was not that difficult to pass exams but to get a decent grade point average there is a bit of hustle.
A lot of students study too hard for the sake of good grades.
The teaching method is either blackboard writing or simply using smart boards to run presentations.
Make sure if you are joining this college then you have the habit of studying from the web.
A website named resources. tech is built by students themselves and it helps a lot during papers.6th semester onwards students are eligible for placements. 
A lot of companies visit such as
Amazon 
Microsoft 
Google
DE shaw
Morgan Stanley 
Daily hunt
Ola
Uber
TCS
Cognizant
Etc. 
The highest package offered by amazon is 1.2 crores outside India.
The average package is around 15 lakhs for all branches
Around 24 lakhs for 
COE and IT and SE branches respectively.
According to the placement point of view selection, order is
Coe>IT>SE>MnC>ECE>Ep or EE>others w.r.t. interest. 
I am planning to do a job in a multinational company for 3 years and then start a venture.",4.4,2021,kaggle,4044
7,IIT Guwahati - Indian Institute of Technology - [IITG],"Students in the third year will get internship offers and last two years it was held online due to covid, many companies like Microsoft, Google, and Oracle, will offer a good stipend for internship both duration of around 2 monthsThere are many scholarships for the students studying at IIT Guwahati for females, some of them are based on merit and some scholarships are provided based on castes.
One can also get a scholarship for scoring top marks in Class",3.5,2021,kaggle,4066
125,Nitte Meenakshi Institute of Technology - [NMIT],"Our annual fest is Anadyanta. It is one of the huge fests in South India. Superstars like Neha Kakkar, Upendra etc have arrived at the fest. It is conducted every year with huge arrangements. The library is also vast and you get every book that you need. Classrooms are spacious and can easily accommodate 80 students. NMIT college is also known for sports. You get great support from the college in sports. You can check Instagram pages run by NMIT.I have chosen Electronics and Communications course which is a BE course. The faculty-student ration is quite good compared to other colleges. It is around 1:6. And all the faculty members are holding double degrees teaching is also quite a descent but can be improved. Exams are held every month and it is easy to clear them because you have been taught everything you need for the exam.",4.35,2021,kaggle,4067
15,IIT Jodhpur - Indian Institute of Technology - [IITJ],"The campus life is fabulous. There are so many fests including 'annual fest- ignus', 'tech fest- prometeo', ''sports fest- varchas' and a lot more. The sports complex and specified grounds offer one to explore a variety of indoor and outdoor sports. Labs are well maintained and have all the necessary machines (many of them are really expensive). Classrooms are spacious and have blackboard as well as a projector. 
All the buildings are air-conditioned.
Literature society, Dance society, Programming Society, Robotics Society and whatnot? There are a large number of clubs and societies covering every area of interest. One can make the grip here as the crowd is less when compared to other IITs.There are some department-specific compulsory courses which one has to complete anyhow. The faculty-student ratio is nice. The faculty here has great knowledge and also is very supportive towards the students. The teaching methods of some professors specifically are really good, and easy to understand. There are two mid-term exams and a final examination (40% weightage). Continuous evaluation careers have 60% weightage thus a little effort can lead to good grades.",4.7,2021,kaggle,4068
119,Galgotias University - [GU],"I chose Artificial Intelligence since I  have a huge interest in this field since it is so interesting and it is still growing. The things we can do with AI are countless which makes our daily life so easy but in this university, I have to say teachers do not show a significant amount of interest in their subject so the student has to study on their own to gain actual knowledge about this field. If we talk about the qualifications of the teachers, so they have done Ph.D. from huge institutes like IIT Bombay, IIT Guwahati, IIM Ahmedabad, etc. Teachers certainly know about their respective fields. Though they don't pay much attention in class if you approach them personally they will provide you a piece of very good and sincere advice. Every month  CAT(Continuous Assessment Test) is conducted for 30 marks and on top of that project reviews, and internship reviews also take place from time to time of course ETE(End Term Examinations) of 50 marks is also taken at the end of each semester.The campus is about 55 acres in size. It consists of a total of 4 blocks -A block, B block, C block, D block, and a mess which are pretty good in looking. The University organizes multiple tech fests in a year. This year HACKATHON, TOYCATHON, DEXTRIC, FS1 racing, and many more. Well if we talk about the library - It is pretty much OKAISH. Classrooms are very decent, each classroom can accommodate almost 90 students and have decent furniture, and are also equipped with projectors. Every year Galgotias University organizes sports events for students as well as teachers also which include Badminton, Football, Cricket, Chess, etc. If you are looking for clubs then you are in right place. Many clubs are run by students themselves.",3.85,2021,kaggle,4070
142,Bennett University,"I chose this course because of my interest in computer science engineering, the faculty to student ratio is decent but the teaching varied a lot from one group to another so it wasn't consistent on how different groups were taught, the exams were easy but of the faculty couldn't complete their syllabus in time they would just rush the syllabus, although there was a fair share of really good teachers without whom I discuss all my queries.Uphoria x zenovia was held every year in August. The library is the only thing good about this college with the wide variety of available books. There are two libraries one is a general library and one is a law one. The classrooms were pretty big with good ventilation and good and comfortable seats. There were regular sports events held that's a plus point. There is a club or student chapter called BU gamers which is good.",3.5,2021,kaggle,4076
143,GLA University,"life at the college campus is very good and the college has very good facilities like a library, canteen, etc. The College library contains a large number of books that a student can refer to if required. College also has many clubs like cultural, sports, etc.From the 6th semester student become eligible for college placements. Many companies visited this college like Wipro, amazon, Capgemini, TCS, DXC, etc. this college is providing 100% placement.  I also get 3 offers till my 7th semester.",4.2,2021,kaggle,4079
5,IIT Kharagpur - Indian Institute of Technology - [IITKGP],"Our cultural fest is spring fest which is one of the largest in Asia and we have the largest tech fest Kshitij which takes place in January. We have the largest library in India and IIT Kharagpur operates the national digital library portal. The classroom is fully AC, all the sports are available with Olympic-size courts.I chose chemical engineering as it is one of the most esteemed branches and has various future opportunities too. Faculty to students ratio in labs is pretty good about 7:1 but class sizes are bigger. Faculties are highly qualified and have a good experience. Exams are pretty difficult.",4.65,2021,kaggle,4086
111,Institute of Chemical Technology - [ICT],"You can get internships at Industries, and R&Ds Research Institutions.
List of industries - Fermenta Biotech Dahej, Panipat Oil Refinery, IOC Paradip, IOC Gujarat, PPL Paradip, Microfilt Umbergaon, IOCL R&D Faridabad, CSIR-IMMT, Fermenta Biotech Kulu, VIZAG STEEL, AP, Oriplast, Balasore, IOCL Faridabad,  Jagannath Polymer, Odisha, IOCL Oil Refinery Baroda, etc.I chose the course because it offered 6 internships/ industrial training programs with academics. All faculties of this college are Ph.D. holders and prominent researchers. The faculty-student ratio is relatively lower. Along with Terms exams here we have to give internal assessment tests in phases almost every week.",3.1,2021,kaggle,4088
83,Vellore Institute of Technology - [VIT University],"The campus is huge. Nearly 250 acres. Vit has one of the best infrastructures.  Every department has its school. It has a world-class library. So many books are available in the library. There is every type of sports ground here. State-level competitions are conducted on VIT. There are so many clubs and chapters in it. More than 100 clubs and chapters. Students can join any club.From the 7th semester, students are eligible for placement. More than 850 companies visit VIT. Most of them are tech-oriented. The core is very less. For use average package is around 10 lakh. PSU also visits for core placement.
For CSE, IT, ECE, and EEE placemats are 100 percent.",4.65,2021,kaggle,4090
2,IIT Delhi - Indian Institute of Technology [IITD],"There is mainly 3 fest organized in my college. Rendezvous, litterati, trust. Tryst is tech fest. Litterati is a fest related to literature guy. RENDEZVOUS IS our annual fest, it is Asia's largest fest. These all are organized between Feb- Jul month. Approx all books are available in ou library. There are so many sports, some I know when I came here. There are many clubs run by students (actually all the clubs are run by students themselves) like BSP , BSW, OCS, drama, dance, and Hindi Samiti.I think fees are quite high, it is not good to make education not affordable. Although students whose family income is below 5 lakh easily available the scholarship. But I think this is unfair for the students whose family income is above 8 lakhs. The Board of student affairs of my college is really very helpful in providing scholarships. Also, OCS helps in getting a really good job.",4.1,2021,kaggle,4096
36,National Institute of Technology - [NITP],"Placements are very good in NIT PATNA.
From the 3rd we will get internship opportunities on campus.
About 150 companies are visiting the campus for placement drives.
Highlight package for 2021 if 1.60cr and 1.2 cr is the next average package for the 2021 batch is 12lpa.
For 2022 till now the highest package is 52 LPA and the average package is 16lpa.
About 95% of students are placed in the previous year.I have chosen ECE in NIT PATNA based on my rank in JEE MAINS.
The faculty is very student-friendly.
All faculty members are well qualified with Ph.D. degrees from Prestigious IITs. 
NIT Patna has one mid-semester exam and ends the semester exam for a semester.
Some class tests are there.
It is very easy to pass even if you are not a clever student.",3.65,2021,kaggle,4101
51,Dr BR Ambedkar National Institute of Technology - [NIT],"There are different criteria for fees based on income. If anyone belongs to a financially backward family, then even he/she can afford it easily. There is a lot of scholarship options by different organization and states. Placement is also good.  Education loan is also easily available on the campus itself. There are three different branches of banks. So no worry about fees.Internship opportunities are good. Internships start in the 3rd year almost. There is a different club for internship monitoring and preparation. College also teaches us about resumes and all basic things. And for Coding background students, internship opportunities are very good. They are getting internships at Google, Amazon, and Microsoft.",3.4,2021,kaggle,4108
105,Delhi Technological University - [DTU],"After the 5th semester, you are eligible to apply for internships and placement. At this time very less companies visiting for core placement,  most of the companies hire in tech or consultancy, and in core sectors like civil, mechanical,  environmental, etc very few companies visit our campus. But around 250 to 350 companies visit our every year in our campus, and around 40% company hire from all branches,  so if you have skills according to their requirements toy will get placement.Infrastructure is quite good, dtu regularly upgrades its infrastructure. Recently they added 2 new hostels,
And One big auditorium.
Dtu's annual fest is engi fest.
There are so many societies which conduct their own mini-fest which is quite awesome. 
For Sports dtu have nearly everything like- cricket ground, football ground, kabaddi, tennis, etc but, they have less equipment. 
A website called resource which is run by dtu students put study material there.",3.9,2021,kaggle,4111
30,Malaviya National Institute of Technology - [MNIT],"I chose this course because it was one of the few options available, I had after jee exams. Also, I gave priority to college over a branch. The average class ratio ranges from 80:1 in the first year to 110:1 in subsequent years. We also have tutorials for special attention, which are taken by Mtech and Phd scholars which has a ratio of 20:1.Most of the faculties have done PhD in their fields and have a long experience of research in their fields. However, the teaching method varies largely, depending on the respective faculties. There are both mid-term and end-term examinations in a semester and being a post covid batch, the examination schedule is quite hectic. Also, it can be a bit tougher to score high grades without proper preparation.There is a placement cell available on campus, for which students are eligible for internships from the 5th semester onwards and for placements, from the 7th semester onwards. The companies visiting range from Amazon, Goldman Sachs, Reliance Industries, Hindustan Unilever, TATA and many more core and tech companies.
The highest package offered is 64 lakhs by Apple and the average package varies according to branch, in the range of 8-15 lakhs.
The percentage of students getting placed has always been higher, from 60% - even more than 90%.
My plan is to get placed, as soon as before finishing my degree.",3.5,2021,kaggle,4120
140,Graphic Era University - [GEU],"1. 5th Semesters Onwards
2. Tcs, adobe, etc and around 150-300 offers made
3. Adobe took a girl at 64.3 LPA and many more.
4. Approximately 95% of student gets placed
5. I will run a startup for sure just getting this degree to get eligible for certain things1. Grafest ( Usually after June)
2. We have a huge library.
3. Fan, AC, Smartboard, Well furnished tables, and chairs
4. Sports are very active in our college and every single there is some or the other event going on.
5. IEEE, GEU-ACM, etc",5.0,2021,kaggle,4125
14,IIT Mandi- Indian Institute of Technology - [IITM],"There are many clubs for respective interests, each club has its funding and place in fests. we have technical fest Xpecto in March, Exodia once in two years, and sports fest every year, the date varies a lot.  There is a 24-hour library open on the north campus and there are all books related to engineering available. Sports Facilities are top tier and sports are encouraged the most.CSE is a booming course in every college and getting this in an IIT is almost like a guaranteed good future. The professors are all Ph.D. or above qualified, teaching methods differ from prof to prof but on average, the lectures help a lot. The number of exams depends on the course and all are possible to pass by studying one night",3.9,2021,kaggle,4128
133,Dayananda Sagar College of Engineering - [DSCE],"This Campus is good but next year a new campus will also open and that campus is very huge and excellent. The library is also available on this campus and all types of books are available. Fest are also organised and there are so many clubs and societies. 
They conducted so many activities, quizzes, games, hackathons etc. All the classes have digital projectors.College also gives an opportunity for an internship. 500+ companies visited this campus per year like companies are Amazon, TCS, Infosys, Dell, Mindtree, Paytm, Accenture etc. Faculties also give projects to students.
On this campus one DERBI foundation is also there so this foundation is also offering internships to students.",5.0,2021,kaggle,4135
14,IIT Mandi- Indian Institute of Technology - [IITM],"You have to do an internship in your 3rd year because some credits are associated with it. Many companies came here for on-campus internships. The maximum came for tech-based student interns. For that some tests they conducted and then take your interview. For passing the test you required good coding skills and for passing the interview, your communication skills and projects have to be good.Companies came in 4th year for hiring students so in the 8th semester hiring started. Various companies are visited here like Microsoft, sprinkle, uber Google, amazon etc. The highest domestic package is around 70,00,000 and the lowest around 10,00,000 for CSE students. Around 98 percentage students got placement.",4.1,2021,kaggle,4138
121,Indian Institute of Engineering Science and Technology - [IIEST] Shibpur,"In our college recent no fest is organise due to covid pandemic, and also on recent there is a inter departmental football match and volleyball match and also now we are going to organize the interdepartmental Cricket match. Our library name is Ramanujan central  library, and and there are two floor, and also many books , you can issuing any book on your student ID number for 1 month. Sports and extra curriculum activity are good there are two ground In our campus , one is oval ground and another is Lord's . In our department there are 5 society in which most active society is society of mechanical engineering (SME).There are many companies that are offered to students of which some name is TATA, L&T, UBER, MICROSOFT, GOOGLE, etc.
In these Tata takes students from mechanical engineering and civil, mining, and also, C's, but Microsoft prefers to take only core students. 
 The project depends on you which you want to do you can do, for your placement.",4.0,2021,kaggle,4142
105,Delhi Technological University - [DTU],The course curriculum is tough here at DTU and particularly ECE branch at DTU is very threatening. The student ratio is 10:1 ratio. Faculty teaching is qualified but a lot strict to reach. Very difficult exams in mid-sem and end-sem.3-floor library so yes a lot of books you can find here easily. Classrooms are fully Ac Nd beautiful sports Complex where you can get any sports equipment you require. Lots of social groups were here like dramatic dance modeling,3.6,2021,kaggle,4146
14,IIT Mandi- Indian Institute of Technology - [IITM],All the b.tech students are eligible for placement after the 6th semester and the number of companies visited for placement in 2022 is around 70 the highest package offered was 62 LPA by oracle and the average package was nearly 22 LPA.The fee structure of IIT mandi is very well designed for all the categories of people and financial assistance is very impressive if your income is less than 1LPA then you will get a 100% fee waiver and placement is also very good.,4.35,2021,kaggle,4147
14,IIT Mandi- Indian Institute of Technology - [IITM],I was always interested in cse so I took this course. It covers everything about computer science so there's that. The professors are great with one and one attention to every student. Every branch has a strength of at max 100 so the class size is usually small after the first year. Exams are conducted as per the schedule and are pretty hardThe annual fest here is Exodia and Techfest is expected. Campus life is full of a lot of fun activities and is full of clubs. The library is full of the latest books and journals. And classrooms are well furnished. Sports are highly encouraged here and so are student clubs,4.75,2021,kaggle,4149
14,IIT Mandi- Indian Institute of Technology - [IITM],"From the 5th semester, you can start getting placed.
Around 100+ companies visit our campus, such as Amazon, Wipro, etc, and offers are also around 30 lakhs.
The highest package was around 44 lakhs, with an average of around 18-21 lakhs.
We have a 100% placement in top branches and around. 90% placements overall.
Maybe would prefer higher studies as my branch is civil.A fest like exodia Jannetti ruvaan takes place every 4 months one by one.
All types of books are available ever the students may consume, and some novels are also available.
Classrooms are full of amenities like projectors, ventilation, Air conditioner, heating unit, etc.
Lots of clubs like dance drama music, language, designing, etc.",4.0,2021,kaggle,4154
14,IIT Mandi- Indian Institute of Technology - [IITM],"The fee structure of IIT mandi is too good and there are special benefits for girls including fee structure and benefits from a scholarship provided by the college there is a scholarship with an amount of more than  a lakhThere are too many clubs and websites for clubs which are run by college students and the community of the clubs called Gymkhana there are clubs like robotic club, programming club, Nirman club, dance club, and music club.",4.0,2021,kaggle,4157
14,IIT Mandi- Indian Institute of Technology - [IITM],"The campus is so beautiful that you would like to go for a walk every morning and evening. The infrastructure is great and you will get all the Lab facilities. We have several clubs including Technical, Cultural, Debating, Quizzing, Photography, and Art Geeks. Annual Fest is Exodia, the greatest cultural fest in North India. We have a fascinating Library where you would find books of every genre you can think of. Sports facilities are fine. We have a TT table and foosball in each hostel. We have an indoor sports Complex containing Badminton, Table Tennis, squash, Swimming, and Gym.Placement is just Awesome. You are eligible for campus placements in the 7th Semester. Microsoft, Google, Adobe, Texas Instruments, Paytm, Accenture, Sprinkle, and the list goes on and on. All these companies hire undergraduates every year. We have the highest domestic package of 72 lakhs, an average of 22 lakhs. You can work in these MNCs as a software developer, application developer, Full Stack Web Developer, and whatnot. After completing my degree, I would like to work with Apple and travel a lot.",5.0,2021,kaggle,4158
125,Nitte Meenakshi Institute of Technology - [NMIT],"Faculty members are very well educated.
Most of the faculty members are either Ph.D. holders and are pursuing PhD,
So, they conduct a timely examination.
Examinations are easy.
But they have busy schedules.
Every you will have one or the other exam.Fees structure of the college is as follows.
For admission through comedk fees is 24200.
Through cet people, it is 92000.
Through management, it is 325000.
They even assist in getting scholarships from various organizations.",3.85,2021,kaggle,4159
14,IIT Mandi- Indian Institute of Technology - [IITM],"Since this is a new IIT most clubs are still new and need a lot of work. But each year there is a lot of growth as a whole. Also, the fests are grand. The library has a lot of books and the amenities in classrooms in classrooms, as well as hostels, are very goodThe course curriculum is decently hard but the professors are helpful and take doubts at any time. The faculty-student ratio is extremely good over here. I don't the exact stats but if I had to guess it must be around 30 students to 1.",4.1,2021,kaggle,4160
14,IIT Mandi- Indian Institute of Technology - [IITM],"Clubs are quite very active and organize multiple events every month, various yearly fest like expect, utkarsh, Jannetti are organized every year which keeps the enthusiasm High, many sports facilities like football, badminton, tt, basketball, cricket, swimming are availableCollege has a catalyst that gives a good opportunity for internship in 3rd year, also it provides various projects which help in getting an internship, also various clubs helps in getting an internship in 1st year itself in various fields like design",4.35,2021,kaggle,4161
14,IIT Mandi- Indian Institute of Technology - [IITM],"Fees are normal it this college and scholarship give on the student's financial condition your family and income are less than 1 lakh your fees are zero. You get campus Jobs easily, not hard for all students to take the college placementSocial life is good many fest conduct by students gymkhana library are not big but all book are available in this library classroom are nice and many clubs in IIT mandi 
Ex. Drama club into  robotics club",3.65,2021,kaggle,4162
144,Harcourt Butler Technological University - [HBTU],"Adhyay Arambh are some annual fest Tecnica and Ecell are month to month fest 
approximately all books are available if some are not available then our library provides a portal where we get all books in soft copy  
approx all sports events are in our college like cricket football badminton table tennis chess etc 
our social groups and clubs are the poetry club Kalakash aero club DC etc3rd to 4th semester we are eligible for campus placement 
jio, fiber, Flipkart amazon Oyo and more famous companies are coming 
5300000 is the highest and the average is 180000
approx 80% are placed every year
I want placement in a good company with a good package",4.25,2021,kaggle,4166
1,IIT Bombay - Indian Institute of Technology - [IITB],"Students are eligible for placement from the starting of seventh semester.also there are lot more pre-placements offers in the third year also.
Almost all companies visit the campus for recruitment.
Highest package is from CS department of about 2.5 crores and median is around 18 lpa.
Almost 95% students get placed on an average in a particular year.
My plan is to look for placement or maybe go for higher studies.I chose it because I have an interest in my branch and due to better future scope.
Professors are teaching only one class over the whole semester.
Highly qualified profs from foreign universities.
Short quizzes are very often within a day or two, and two major exams mid-sem and end-sem in one semester. Exams and quizzes are very challenging.",4.6,2021,kaggle,4174
2,IIT Delhi - Indian Institute of Technology [IITD],"Rendezvous is the biggest cultural fest which is conducted in April. 
Lakhs of books of different kinds of books are available here in the library.
Every classroom is a hi-tech facility projector, mics, sound, and computer system were there for this things.
Nice sports facilities and so many opportunities for sports lovers. 
Bsw is a board of student welfare that is there for every problem faced by any student here.I chose civil engineering for the preparation of UPSC. 
15:1 students to faculty ratio. 
All are Ph.D. and doctorate researchers from foreign universities, sometimes it's a little bit difficult to understand the course. 
In a semester 2 minors and 1 major and 2-3 quizzes are there and passing the exams is sometimes also difficult.",4.75,2021,kaggle,4180
96,Kalinga Institute of Industrial Technology - [KIIT],"The Name of the Annual fest is KIIT FEST where both technical and non-technical fests are held, generally in December. 
KIIT Central and Departmental Library has an ample number of books and journals on various topics to be availed to the students.
 All Classrooms are decorated with Smart Boards and Projectors.
KIIT has Excellent infrastructure in Sports with many campuses and grounds with Stadium.
KSAC (KIIT Student Activity Centre) is the Body that holds all technical and non-technical groups of KIIT.In general Campus, placements begin from the 6th semester onwards and continue till the 8th semester. 
400+ Companies visited KIIT like Accenture, Wipro, Cognizant, Delloite, Yugabyte, HighRadius, and TCS,  with 5000+ Job Offers.
The Average Package varies between 6LPA-12LPA, many get above that too. The Highest Package offered was 52Lakhs in 2022. 
92% of students have palced to date and about 45% placed in Day-Zero with many in Dream Companies.",4.35,2021,kaggle,4184
2,IIT Delhi - Indian Institute of Technology [IITD],"Life at the campus is the best you ever can get. There are a plethora of opportunities open at IITD.
The vast number of clubs and societies help in the overall development of students. 
Fests like RDV and Tryst are the main highlights.
The sports culture is also very strong.Students become eligible for internships in their 5th semester. The OCS conducts all internship activities in the college. The internships can be at home or abroad and also in a variety of domains. The Students work very hard for interns as they are more difficult to crack.",4.85,2021,kaggle,4188
2,IIT Delhi - Indian Institute of Technology [IITD],"I choose this course because civil branch at IIT Delhi is no 1 in the country. Faculty: student is about 1:9.all faculty have done Ph.D. from top colleges and come from top universities of us .acedemics of IIT Delhi review the teaching method by floating forms Teo times a semester. term exams are done once or twice a semester. It's difficult to score but due to relative grading, one can get good grades scoring average.Annual and tech fests are conducted generally in April and October months respectively. About one lakhs books and journals are available in the Central Library and a few in respective hostel libraries. the classroom is full ac with sound absorbing materials used .almost all sports facilities are present on the campus. robotics club and Hindi club are some important clubs. BSW is a website for students run by students.",4.4,2021,kaggle,4190
30,Malaviya National Institute of Technology - [MNIT],"The annual cultural fest is named Blitzslag and it 2nd the largest fest in Rajasthan, top 5 fests in the North after IIT Delhi and BITS GOA. It is organized in the month of Feb but for the past 3 years, it has not been organized due to corona, in 2023, it will be a grand 4-day fest.
There is a central library which consists of almost all books of every kind.
Classrooms are well equipped with full centralized AC and good benches, furniture, soundproof environment.
The playground consists of a football field, a cricket field, and an athletics ground. Opposite sports complex which has 5 badminton courts, 3 basketball courts, 3 volleyball courts, and a shot put field.I chose this course as there are good placements and the course curriculum is way too interactive. There are good internship opportunities also.
The faculty-student ratio is about 100:800 in one batch.
All the faculty members are well educated from NIT/IIT and most of them completed their Ph.D. from foreign universities. 
Teaching includes smart board presentations.
You need to study about 7 days prior to mid-term and 15 days prior to end term examination.
Passing exams is not that difficult and you can score really well if you pay attention in class.",4.15,2021,kaggle,4208
29,MNNIT Allahabad - Motilal Nehru National Institute of Technology - [MNNIT],"In mnnit annual fest is culrav, and tech fest is Avishkar, culrav held in the month of may and tech fest held in the month of November.
All final-year seniors conducted the tech and cultural fest.
In mnnit Availability of books is enough u but in the library seat is limited. total students in mnnit BTech + MTech and mca student of all year is approx 5000 and library seat total I am approx 500 only. So it will create difficulties for us.In the month of march, JP Morgan Chase comes for an internship but did not allow for all students only for CSE, ECE, and electrical students. If any student from mechanical Or other. It is more difficult to take an internship. In the month of May and June, all company starts coming to college like Google, Goldman Sachs, Morgan Stanley, Dee shaw, Microsoft Adobe, etc.",3.4,2021,kaggle,4220
2,IIT Delhi - Indian Institute of Technology [IITD],"Life here is totally different from school or from home. We are independent here and have to study whenever we want or whenever we want to play we can play here. We get many friends here we get to know our professors. We have many clubs here like dance, music, quiz, etc.Many companies come with internship offers mostly tech companies like Google, Microsoft, etc.
The roles for the internship are data science analyst and tech-related work.
The annual internship stipend is around 10 lacs per annum.",4.75,2021,kaggle,4236
22,ISM Dhanbad - Indian Institute of Technology - [IITISM],"I had a low rank so I only get this branch in college.
It's a decent branch with good core opportunities.
Faculty to student ratio is very good, each semester we have different subjects and different faculties.
Faculties are highly qualified professionals done Ph.D. and master's, and published lots of research papers.
Term exams are quite frequent, first quizzes then mid sem & again quizzes & endsem.
25 days gap is between them.Campus Life is decent, the campus is beautiful and well-maintained.
Cleanliness is taken seriously.
Hostels are well designed.
There are more than 30 clubs overall and provide immense learning opportunities.
The recruitment process and seniors are very nice.
Sports and scholarship facilities are decent.
Different arenas are available for each sport.
Tech fest - Concetto
Annual fest - Srijan.",3.25,2021,kaggle,4241
